央视, #genre#
CHC影迷电影, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://222.141.134.191:8888/rtp/225.1.4.207:1260$河南uni#http://219.140.225.0:5555/rtp/239.69.1.241:11088$湖北cmc#http://175.11.69.146:8888/rtp/239.76.245.242:1234$湖南cmc#http://171.83.139.36:10000/rtp/239.69.1.241:11088$湖北cmc#http://123.13.244.212:4000/rtp/225.1.4.207:1260$河南uni#http://118.249.22.117:4022/rtp/239.76.245.242:1234$湖南cmc#http://111.178.104.143:9999/rtp/239.69.1.241:11088$湖北cmc#http://58.50.171.226:4022/rtp/239.69.1.241:11088$湖北cmc#http://58.52.180.64:9999/rtp/239.69.1.241:11088$湖北cmc#http://27.16.160.149:3520/rtp/239.69.1.241:11088$湖北cmc
求索纪录, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://171.109.52.42:6666/rtp/239.81.0.153:4056$广西cmc#http://113.14.128.231:8181/rtp/239.81.0.153:4056$广西cmc
北京纪实科教, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://124.65.0.99:20000/rtp/239.3.1.115:8000$北京uni#http://114.254.80.240:2222/rtp/239.3.1.115:8000$北京uni#http://111.193.228.94:4022/rtp/239.3.1.115:8000$北京uni#http://111.196.132.49:20000/rtp/239.3.1.115:8000$北京uni
纪实人文, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://124.65.0.99:20000/rtp/239.3.1.212:8060$北京uni#http://123.149.6.83:8800/rtp/239.16.10.190:2000$河南cmc#http://123.52.47.205:8800/rtp/239.16.10.190:2000$河南cmc#http://114.254.80.240:2222/rtp/239.3.1.212:8060$北京uni#http://111.193.228.94:4022/rtp/239.3.1.212:8060$北京uni#http://111.196.132.49:20000/rtp/239.3.1.212:8060$北京uni#http://1.192.40.23:8888/rtp/239.16.10.190:2000$河南cmc
金鹰纪实, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://219.140.225.0:5555/rtp/239.69.1.109:10292$湖北cmc#http://180.110.154.4:10001/rtp/239.49.8.79:8000$江苏cmc#http://180.121.106.97:8181/rtp/239.49.8.79:8000$江苏cmc#http://180.124.225.159:3000/rtp/239.49.8.79:8000$江苏cmc#http://180.124.225.164:3000/rtp/239.49.8.79:8000$江苏cmc#http://180.126.97.120:8001/rtp/239.49.8.79:8000$江苏cmc#http://175.11.69.146:8888/rtp/239.76.246.110:1234$湖南cmc#http://171.83.139.36:10000/rtp/239.69.1.109:10292$湖北cmc#http://124.65.0.99:20000/rtp/239.3.1.58:8156$北京uni#http://121.238.19.42:9999/rtp/239.49.8.79:8000$江苏cmc#http://118.249.22.117:4022/rtp/239.76.246.110:1234$湖南cmc#http://114.254.80.240:2222/rtp/239.3.1.58:8156$北京uni#http://111.178.104.143:9999/rtp/239.69.1.109:10292$湖北cmc#http://111.193.228.94:4022/rtp/239.3.1.58:8156$北京uni#http://111.196.132.49:20000/rtp/239.3.1.58:8156$北京uni#http://58.50.171.226:4022/rtp/239.69.1.109:10292$湖北cmc#http://58.52.180.64:9999/rtp/239.69.1.109:10292$湖北cmc#http://27.16.160.149:3520/rtp/239.69.1.109:10292$湖北cmc
乐游, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.148:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.148:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.148:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.148:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.148:5140$浙江cmc#http://123.149.6.83:8800/rtp/239.16.20.111:11110$河南cmc#http://123.52.47.205:8800/rtp/239.16.20.111:11110$河南cmc#http://36.25.156.88:8088/rtp/233.50.200.148:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.148:5140$浙江cmc#http://1.192.40.23:8888/rtp/239.16.20.111:11110$河南cmc
魅力足球, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://124.65.0.99:20000/rtp/239.3.1.201:8001$北京uni#http://123.149.6.83:8800/rtp/239.16.10.242:2000$河南cmc#http://123.52.47.205:8800/rtp/239.16.10.242:2000$河南cmc#http://114.254.80.240:2222/rtp/239.3.1.201:8001$北京uni#http://111.193.228.94:4022/rtp/239.3.1.201:8001$北京uni#http://111.196.132.49:20000/rtp/239.3.1.201:8001$北京uni#http://1.192.40.23:8888/rtp/239.16.10.242:2000$河南cmc
游戏风云, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.14:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.14:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.14:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.14:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.14:5140$浙江cmc#http://123.149.6.83:8800/rtp/239.16.20.112:11120$河南cmc#http://123.52.47.205:8800/rtp/239.16.20.112:11120$河南cmc#http://36.25.156.88:8088/rtp/233.50.200.14:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.14:5140$浙江cmc#http://1.192.40.23:8888/rtp/239.16.20.112:11120$河南cmc
金色学堂, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.122:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.122:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.122:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.122:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.122:5140$浙江cmc#http://123.149.6.83:8800/rtp/239.16.20.115:11150$河南cmc#http://123.52.47.205:8800/rtp/239.16.20.115:11150$河南cmc#http://36.25.156.88:8088/rtp/233.50.200.122:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.122:5140$浙江cmc#http://1.192.40.23:8888/rtp/239.16.20.115:11150$河南cmc
生活时尚, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.15:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.15:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.15:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.15:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.15:5140$浙江cmc#http://123.149.6.83:8800/rtp/239.16.20.114:11140$河南cmc#http://123.52.47.205:8800/rtp/239.16.20.114:11140$河南cmc#http://36.25.156.88:8088/rtp/233.50.200.15:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.15:5140$浙江cmc#http://1.192.40.23:8888/rtp/239.16.20.114:11140$河南cmc
都市剧场, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.11:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.11:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.11:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.11:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.11:5140$浙江cmc#http://123.149.6.83:8800/rtp/239.16.20.38:10380$河南cmc#http://123.52.47.205:8800/rtp/239.16.20.38:10380$河南cmc#http://36.25.156.88:8088/rtp/233.50.200.11:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.11:5140$浙江cmc#http://1.192.40.23:8888/rtp/239.16.20.38:10380$河南cmc
欢笑剧场, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.229:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.229:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.229:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.229:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.229:5140$浙江cmc#http://36.25.156.88:8088/rtp/233.50.200.229:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.229:5140$浙江cmc
动漫秀场, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://218.72.152.88:9999/rtp/233.50.200.12:5140$浙江cmc#http://183.147.178.205:9999/rtp/233.50.200.12:5140$浙江cmc#http://125.114.160.159:9999/rtp/233.50.200.12:5140$浙江cmc#http://125.122.110.176:9999/rtp/233.50.200.12:5140$浙江cmc#http://125.126.206.22:9999/rtp/233.50.200.12:5140$浙江cmc#http://124.65.0.99:20000/rtp/239.3.1.202:8001$北京uni#http://114.254.80.240:2222/rtp/239.3.1.202:8001$北京uni#http://111.193.228.94:4022/rtp/239.3.1.202:8001$北京uni#http://111.196.132.49:20000/rtp/239.3.1.202:8001$北京uni#http://36.25.156.88:8088/rtp/233.50.200.12:5140$浙江cmc#http://36.27.30.42:9999/rtp/233.50.200.12:5140$浙江cmc
卡酷少儿, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://219.140.225.0:5555/rtp/239.69.1.193:10800$湖北cmc#http://171.83.139.36:10000/rtp/239.69.1.193:10800$湖北cmc#http://124.65.0.99:20000/rtp/239.3.1.189:8000$北京uni#http://114.254.80.240:2222/rtp/239.3.1.189:8000$北京uni#http://111.178.104.143:9999/rtp/239.69.1.193:10800$湖北cmc#http://111.193.228.94:4022/rtp/239.3.1.189:8000$北京uni#http://111.196.132.49:20000/rtp/239.3.1.189:8000$北京uni#http://58.50.171.226:4022/rtp/239.69.1.193:10800$湖北cmc#http://58.52.180.64:9999/rtp/239.69.1.193:10800$湖北cmc#http://27.16.160.149:3520/rtp/239.69.1.193:10800$湖北cmc
金鹰卡通, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://219.140.225.0:5555/rtp/239.69.1.248:11130$湖北cmc#http://180.110.154.4:10001/rtp/239.49.8.33:8000$江苏cmc#http://180.121.106.97:8181/rtp/239.49.8.33:8000$江苏cmc#http://180.124.225.159:3000/rtp/239.49.8.33:8000$江苏cmc#http://180.124.225.164:3000/rtp/239.49.8.33:8000$江苏cmc#http://180.126.97.120:8001/rtp/239.49.8.33:8000$江苏cmc#http://175.11.69.146:8888/rtp/239.76.246.107:1234$湖南cmc#http://171.83.139.36:10000/rtp/239.69.1.248:11130$湖北cmc#http://123.149.6.83:8800/rtp/239.16.20.104:11040$河南cmc#http://123.52.47.205:8800/rtp/239.16.20.104:11040$河南cmc#http://121.238.19.42:9999/rtp/239.49.8.33:8000$江苏cmc#http://118.249.22.117:4022/rtp/239.76.246.107:1234$湖南cmc#http://111.165.51.139:46000/rtp/225.1.2.236:5002$天津uni#http://111.178.104.143:9999/rtp/239.69.1.248:11130$湖北cmc#http://58.50.171.226:4022/rtp/239.69.1.248:11130$湖北cmc#http://58.52.180.64:9999/rtp/239.69.1.248:11130$湖北cmc#http://27.16.160.149:3520/rtp/239.69.1.248:11130$湖北cmc#http://1.192.40.23:8888/rtp/239.16.20.104:11040$河南cmc
优漫卡通, http://example.com:0000/rtp/000.0.0.000:0000$北京uni1+#http://180.110.154.4:10001/rtp/239.49.8.119:8000$江苏cmc#http://180.121.106.97:8181/rtp/239.49.8.119:8000$江苏cmc#http://180.124.225.159:3000/rtp/239.49.8.119:8000$江苏cmc#http://180.124.225.164:3000/rtp/239.49.8.119:8000$江苏cmc#http://180.126.97.120:8001/rtp/239.49.8.119:8000$江苏cmc#http://121.238.19.42:9999/rtp/239.49.8.119:8000$江苏cmc
天津, #genre#
天津新闻, http://wow.lkzflzylzx.top:4022/rtp/225.1.1.130:5002$天津uni1+#http://111.165.51.139:46000/rtp/225.1.1.130:5002$天津uni
天津文艺, http://wow.lkzflzylzx.top:4022/rtp/225.1.1.131:5002$天津uni1+#http://111.165.51.139:46000/rtp/225.1.1.131:5002$天津uni
天津影视, http://wow.lkzflzylzx.top:4022rtp/225.1.1.149:5002$天津uni1+#http://111.165.51.139:46000/rtp/225.1.1.149:5002$天津uni
天津都市, http://wow.lkzflzylzx.top:4022/rtp/225.1.1.128:5002$天津uni1+#http://111.165.51.139:46000/rtp/225.1.1.128:5002$天津uni
天津体育, http://wow.lkzflzylzx.top:4022/rtp/225.1.1.122:5002$天津uni1+#http://111.165.51.139:46000/rtp/225.1.1.122:5002$天津uni
天津教育, http://wow.lkzflzylzx.top:4022/rtp/225.1.1.129:5002$天津uni1+#http://111.165.51.139:46000/rtp/225.1.1.129:5002$天津uni
